item_seq,product_name,search_name,ingredients,maker,image,interaction_text
198400278,알마겔현탁액(알마게이트)(수출명:유만겔현탁액),알마,,(주)유한양행,,"이 약을 복용하는 동안 테트라사이클린계 항생제는 복용하지 마십시오.이 약을 복용하기 전에 비스테로이드소염(항염)진통제, 궤양치료제, 디기탈리스 제제, 클로르프로마진, 란소프라졸, 프레드니솔론, 페니실린, 퀴놀론, 철(Fe)염 제제, 살리실산염을 복용하는 환자는 의사 또는 약사와 상의하십시오."
198400399,카마졸질정(클로트리마졸),카마졸질,클로트리마졸,알보젠코리아(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGg4,"이 약을 사용하는 동안 경구용 타크로리무스, 시롤리무스를 함께 복용하지 마십시오."
198400401,카마졸크림(클로트리마졸),카마졸,클로트리마졸,알보젠코리아(주),,암포테리신 B 및 폴리엔계 항생물질과 함께 사용 시 의사 또는 약사와 상의하십시오.
198400661,아락실과립,아락실,,부광약품(주),,강심배당체를 함께 복용 시 의사 또는 약사와 상의하십시오.
198400830,크로낙정(클로닉신리시네이트),크로낙,클로닉신리시네이트,영일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NW8BJ049vr,"이 약을 복용하는 동안 다른 비스테로이드성 소염진통제, ACE 억제제 또는 안지오텐신Ⅱ 수용체 길항제, 아스피린, 이뇨제, 리튬, 메토트렉세이트, 쿠마린계 항응고제(와파린 등), 시클로스포린 및 타크로리무스, 항혈소판제 및 선택적 세로토닌 재흡수 억제제(SSRI), 코르티코스테로이드를 함께 복용하지 마십시오.이 약을 복용하기 전에 미소프로스톨 등으로 소화성궤양 치료를 병행하고 있는 환자는 의사 또는 약사와 상의하십시오."
198401396,셀트리온헤파디프300캡슐(수출용),셀트리온헤파디프300,,(주)셀트리온제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1dsY,레바도파와 함께 복용하지 마십시오.
198500023,오라메디연고{수출명:오라메디파스타(ORAMEDYPASTE)},오라메디연고{수출명:오라메디파스타},,동국제약(주),,
198500049,비타메진캡슐50밀리그램,비타메진,,에이치케이이노엔(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600053,레보도파와 함께 복용 시 의사 또는 약사와 상의하십시오.
198500050,이노엔비타메진캡슐,이노엔비타메진,,에이치케이이노엔(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OSm8xoWGbV,레보도파와 함께 복용하지 마십시오.
198500436,엠코발500마이크로그램캡슐(메코발라민),엠코발,메코발라민,동화약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OsDC9sjoFq,"클로람페니콜, 아미노글리코사이드 등 항생제, 메토트렉세이트, 피리메타민, 콜키신, 페니토인, 페노바르비탈, 프리미돈, 파라아미노살리실산, H2 수용체 길항제, 과량의 알코올을 섭취한 사람은 의사 또는 약사와 상의하십시오."
198500893,에세푸릴캡슐(니푸록사지드),에세푸릴,니푸록사지드,부광약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oa2BrqwGBT,"설사 중 생야채, 과일, 녹색채소, 매운 음식과 얼린 음식 및 음료를 피하고 가능한 익힌 음식(고기, 쌀)을 섭취하십시오."
198501220,제텐씨정,제텐씨,,한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700094,"인산염, 칼슘염, 경구용 테트라사이클린계 제제, 제산제, 레보도파와 함께 복용하지 마십시오.에스트로겐을 포함한 경구용 피임제, 항알도스테론제, 트리암테렌과 함께 복용 시 의사 또는 약사와 상의하십시오.녹차, 홍차 등 탄닌을 함유하는 차는 복용 중, 복용 전후에는 피하십시오."
198501225,한미유리아크림200밀리그램(우레아),한미유리아,우레아,한미약품(주),,"코르티코이드, 디트라놀, 5-플루오로우라실을 함께 사용 시 의사 또는 약사와 상의하십시오."
198501415,키미테패취(스코폴라민)(수출명:可弥特止暈貼濟),키미테패취,,명문제약(주),,"알코올과 같은 중추신경계 작용 약물, 특히 항콜린약물(벨라돈나 알카로이드제제), 항히스타민제, 항우울약, H2-수용체 저해제를 함께 사용 시 의사 또는 약사와 상의하십시오."
198600267,누코미트액(아세틸시스테인),누코미트,아세틸시스테인,(주)셀트리온제약,,"항생물질, 테트라사이클린, 에리트로마이신, 브롬헥신 등과 함께 복용(사용)하는 경우 의사 또는 약사와 상의하십시오."
198600312,우루사100밀리그램연질캡슐(우르소데옥시콜산),우루사,우르소데옥시콜산,(주)대웅제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUEpV,"경구 당뇨병제(톨부타미드), 콜레스티라민, 콜레스티폴, 약용탄, 마그네슘 및 수산화알루미늄을 함유하는 제산제, 간에서 콜레스테롤 분비를 증가시키는 약물(예: 에스트로겐 함유 경구용 피임제, 클로피브레이트와 같이 지질감소약물), 간에 손상을 주는 약물과 함께 복용할 경우 의사 또는 약사와 상의하십시오."
198600429,동화후시딘크림(퓨시드산수화물),동화후시딘,퓨시드산수화물,동화약품(주),,
198600458,삼아리도멕스크림0.3%(프레드니솔론발레로아세테이트),삼아리도멕스,프레드니솔론발레로아세테이트,삼아제약(주),,
198601047,디크로닉정(클로닉신리시네이트),디크로닉,클로닉신리시네이트,대화제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OXogawhIpt,"이 약을 복용하는 동안 다른 비스테로이드성 소염진통제, ACE 억제제 또는 안지오텐신Ⅱ 수용체 길항제, 아스피린, 이뇨제, 리튬, 메토트렉세이트, 쿠마린계 항응고제(와파린 등), 시클로스포린 및 타크로리무스, 항혈소판제 및 선택적 세로토닌 재흡수 억제제(SSRI), 코르티코스테로이드를 함께 복용하지 마십시오.이 약을 복용하기 전에 미소프로스톨 등으로 소화성궤양 치료를 병행하고 있는 환자는 의사 또는 약사와 상의하십시오."
198601210,신일트리메부틴말레산염정,신일트리메부틴말레산염,,신일제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn4v0yMNz,
198601222,메디락에스장용캡슐,메디락에스장용,,한미약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn4v0yLsn,
198601284,아졸정(독시라민석시네이트),아졸,독시라민석시네이트,알파제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mxwka5v0ih,"이 약을 복용하는 동안 이미프라민계 항우울약, 항파킨슨제, 디소피라미드와 함께 복용하지 마십시오. 복용 중에는 음주하지 마십시오."
198601285,파메콘정,파메콘,,알파제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1gwp,
198601346,"가소콜액(시메티콘)(군납용 : 시메티콘현탁액500밀리리터, SimethiconeOralSuspension500ml)",가소콜,,(주)태준제약,,
198601389,지엘로페라미드염산염캡슐,지엘로페라미드염산염,,지엘팜텍(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PHso-WYTKG,"퀴니딘, 리토나비르와 함께 복용 시 의사 또는 약사와 상의하십시오."
198601395,노리스정(클로닉신리시네이트),노리스,클로닉신리시네이트,지엘팜텍(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMc6,"이 약을 복용하는 동안 다른 비스테로이드성 소염진통제, ACE 억제제 또는 안지오텐신Ⅱ 수용체 길항제, 아스피린, 이뇨제, 리튬, 메토트렉세이트, 쿠마린계 항응고제(와파린 등), 시클로스포린 및 타크로리무스, 항혈소판제 및 선택적 세로토닌 재흡수 억제제(SSRI), 코르티코스테로이드를 함께 복용하지 마십시오.이 약을 복용하기 전에 미소프로스톨 등으로 소화성궤양 치료를 병행하고 있는 환자는 의사 또는 약사와 상의하십시오."
198601398,가네카정,가네카,,지엘팜텍(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599010139600143,"혈압강하제, 알코올, 중추신경억제제(수면제, 진정제, 안정제), MAO 억제제, 교감신경흥분제, 삼환계 항우울약, 구아네티딘, 브레틸리움, 베타나이드, 데브리소퀸, 메칠도파, 교감신경성약(충혈제거제, 식욕억제제, 암페타민류의 신경자극제), 및 아드레날린 저해제(억제제)와 함께 복용하지 마십시오."
198601419,바이겔크림(인도메타신),바이,인도메타신,초당약품공업(주),,
198601478,토레스정(트리메부틴말레산염),토레스,트리메부틴말레산염,(주)서울제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OrgEjHwCEI,
198601922,헤파멜즈산(L-아스파르트산-L-오르니틴),헤파멜즈,L-아스파르트산-L-오르니틴,한화제약(주),,
198700060,레큐틴정(트리메부틴말레산염),레큐틴,트리메부틴말레산염,한국휴텍스제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1PW_-aIS9p6,
198601920,어린이부루펜시럽(이부프로펜),어린이부루펜,이부프로펜,삼일제약(주),,"다른 비스테로이드성 소염진통제, 알코올, 고용량 메토트랙세이트와 함께 복용하지 마십시오. ACE 저해제, 리튬, 푸로세미드 및 티아지드계 이뇨제, 저용량 메토트렉세이트, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제제 등과 함께 복용 시 의사 또는 약사와 상의하십시오."
198700152,"베노플러스겔(수출명:베노포르테겔,트롬보실겔)",베노플러스,,(주)유유제약,,"다른 혈액응고저지제(예, 쿠마린, 아스피린, 디피리다몰, 덱스트란, 스트렙토키나제 등)와 함께 사용 시 출혈이 증가 할 수 있으므로 의사 또는 약사와 상의하십시오."
198700387,사니크린카타플라스마,사니크린카타플라스마,,제일헬스사이언스(주),,
198700405,베아제정,베아제,,(주)대웅제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148647963523800116,
198700430,알마겔정(알마게이트)(수출명:유한가스트라겔정),알마,,(주)유한양행,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148609556259100119,"이 약을 복용하는 동안 테트라사이클린계 항생제는 복용하지 마십시오.이 약을 복용하기 전에 비스테로이드소염(항염)진통제, 궤양치료제, 디기탈리스 제제, 클로르프로마진, 란소프라졸, 프레드니솔론, 페니실린, 퀴놀론, 철(Fe)염 제제, 살리실산염을 복용하는 환자는 의사 또는 약사와 상의하십시오."
198700315,캐롤시럽(이부프로펜),캐롤,이부프로펜,일동제약(주),,"항암요법으로 고용량 메토트렉세이트를 투여중인 환자, 다른 비스테로이드성 소염진통제와 함께 이 약을 복용하지 마십시오. 이 약을 복용하기 전에 저용량 아스피린, ACE 저해제 복용자, 리튬, 푸로세미드 및 티아지드계 이뇨제, 저용량 메토트렉세이트, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제를 복용하는 환자는 의사 또는 약사와 상의하십시오."
198700431,그랑페롤연질캡슐400아이유(비타민이프리퍼레이션)(군납명:토코페롤연질캡슐400아이유100캡슐),그랑페롤연질캡슐400아이유,,(주)유한양행,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oln5d5U9uA,"에스트로겐이 포함된 경구(먹는)용 피임약, 비타민 A, K제 및 경구(먹는)용 항응고제, 비만치료제(오르리스타트), 광유성 사하제(기름성 설사약), 철분제와 함께 사용 시 의사 또는 약사와 상의하십시오."
198700476,벤즈날정(트리메부틴말레산염),벤즈날,트리메부틴말레산염,(주)마더스제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1P2JYwFs5S0,
198700511,헬민200연질캡슐(아르기닌티디아시케이트),헬민200,아르기닌티디아시케이트,동화약품(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OolGzblOl0,
198700641,삼천당산화마그네슘정250밀리그람,삼천당산화마그네슘정250밀리그람,,삼천당제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147427444349700048,"이 약을 복용하는 동안 테트라사이클린계 항생물질을 복용하지 마십시오.다량의 우유, 칼슘제제와 함께 복용 시 의사 또는 약사와 상의하십시오."
198700657,아비나파스타(트리암시놀론아세토니드),아비나파스타,트리암시놀론아세토니드,태극제약(주),,
198700683,보령뮤코미스트액(아세틸시스테인),보령뮤코미스트,아세틸시스테인,(주)보령,,항생물질과 병용할 필요가 있는 경우에는 각각 흡입하거나 항생물질을 주사 또는 경구투여합니다.
198700789,벤투룩스30mg캡슐(엔테로코쿠스락티스SF68균),벤투룩스,엔테로코쿠스락티스SF68균,(주)동구바이오제약,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlTcytjZDh,"테트라사이클린, 암피실린, 클로람페니콜, 세팔로리딘과 함께 사용 시 의사 또는 약사와 상의하십시오."
198700731,아낙스정(나프록센나트륨),아낙스,나프록센나트륨,환인제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OlGSH7jtgv,"다른 비스테로이드성 소염진통제, 나프록센 유도체, 고용량의 메토트렉세이트와 함께 복용하지 마십시오. 히단토인계 항뇌전증약, 설파제, 설포닐요소계 혈당강하제, 프로프라놀롤 및 다른 -차단제, ACE억제제(캅토프릴 등), 루프계 이뇨제 및 티아지드계 이뇨제, 프로베네시드, 아스피린, 리튬, 저용량의 메토트렉세이트, 쿠마린계 혈액응고저지제(와파린 등), 지도부딘, 뉴퀴놀론계 항생물질(에녹사신 등)과 함께 복용 시 의사 또는 약사와 상의하십시오."
198701124,오스틴이부프로펜정400밀리그램,오스틴이부프로펜,,오스틴제약(주),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O2wzPVLAXN,"다른 비스테로이드성 소염진통제, 저용량 아스피린, 메토트렉세이트와 함께 복용하지 마십시오. ACE 저해제, 리튬, 푸로세미드 및 치아짓계 이뇨제, 메토트렉세이트, 쿠마린계 항응혈제(와파린 등), 선택적 세로토닌 재흡수억제제와 함께 복용 시 의사 또는 약사와 상의하십시오."
198701129,뮤테란과립200밀리그램(아세틸시스테인),뮤테란,아세틸시스테인,한화제약(주),,"경구용 항생물질(아목시실린, 세푸록심, 독시사이클린, 에리트로마이신, 티암페니콜)과 함께 복용 시 적어도 2시간 간격을 두고 복용하십시오. 이 약의 용액에 다른 약물의 첨가는 피하십시오."
